simulation_id,provider,model_general,model_doctor,case_file,stated_treatment,category,matched_key_item,source_file,source_file_error
case4_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_13.yaml,
case4_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_13.yaml,
case4_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_13.yaml,
case4_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angiography,not found,,case4_sim_13.yaml,
case4_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,PCI (Percutaneous Coronary Intervention),not found,,case4_sim_13.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Heparin,palliative,blood thinners,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytic therapy,not found,,case4_sim_14.yaml,
case4_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,percutaneous coronary intervention (PCI),not found,,case4_sim_14.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,antiplatelet agents,correct,other anti‑platelet agents,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Morphine,palliative,morphine,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen,not found,,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytics,not found,,case4_sim_15.yaml,
case4_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_15.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Angiotensin-converting enzyme (ACE) inhibitors,palliative,ACE inhibitors,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Lifestyle Modification Advice,not found,,case4_sim_16.yaml,
case4_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,percutaneous coronary intervention (PCI),not found,,case4_sim_16.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_17.yaml,
case4_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytic therapy,not found,,case4_sim_17.yaml,
case4_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitrates,palliative,Nitroglycerin,case4_sim_18.yaml,
case4_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_18.yaml,
case4_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_18.yaml,
case4_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,aspirin,correct,Aspirin,case4_sim_18.yaml,
case4_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_18.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_19.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_19.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_19.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_19.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytics,not found,,case4_sim_19.yaml,
case4_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,percutaneous coronary intervention (PCI),not found,,case4_sim_19.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE Inhibitors,palliative,ACE inhibitors,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,not found,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Heparin,palliative,blood thinners,case4_sim_2.yaml,
case4_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Low Molecular Weight Heparin,palliative,blood thinners,case4_sim_2.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_20.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_20.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen,not found,,case4_sim_20.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_20.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_20.yaml,
case4_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,statins,not found,,case4_sim_20.yaml,
case4_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_21.yaml,
case4_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_21.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_22.yaml,
case4_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_22.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,High-intensity statins,not found,,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,not found,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_23.yaml,
case4_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ticagrelor,not found,,case4_sim_23.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_24.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_24.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_24.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,calcium channel blockers,not found,,case4_sim_24.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_24.yaml,
case4_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anti-diabetic medications,not found,,case4_sim_24.yaml,
case4_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_25.yaml,
case4_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_25.yaml,
case4_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_25.yaml,
case4_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_25.yaml,
case4_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_26.yaml,
case4_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_26.yaml,
case4_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_26.yaml,
case4_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_26.yaml,
case4_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_26.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,not found,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,P2Y12 inhibitors,correct,clopidogrel,case4_sim_27.yaml,
case4_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Diabetic Management,not found,,case4_sim_27.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_28.yaml,
case4_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytics,not found,,case4_sim_28.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,PCI,not found,,case4_sim_29.yaml,
case4_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytic therapy,not found,,case4_sim_29.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,aspirin,correct,Aspirin,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,nitroglycerin,palliative,Nitroglycerin,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ECG,correct,do an ECG,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolysis,not found,,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,percutaneous coronary interventions,not found,,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,statins,not found,,case4_sim_3.yaml,
case4_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,antihypertensives,not found,not found,case4_sim_3.yaml,
case4_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_30.yaml,
case4_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_30.yaml,
case4_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_30.yaml,
case4_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_30.yaml,
case4_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_30.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Metoprolol,palliative,betablockers,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_31.yaml,
case4_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_31.yaml,
case4_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_32.yaml,
case4_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_32.yaml,
case4_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-Blockers,palliative,betablockers,case4_sim_32.yaml,
case4_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_32.yaml,
case4_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_33.yaml,
case4_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_33.yaml,
case4_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-Blockers,palliative,betablockers,case4_sim_33.yaml,
case4_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_33.yaml,
case4_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Monitoring and Immediate Hospital Visit,not found,,case4_sim_33.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_34.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_34.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_34.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_34.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_34.yaml,
case4_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,not found,case4_sim_34.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Insulin,not found,,case4_sim_35.yaml,
case4_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,oral hypoglycemics,not found,,case4_sim_35.yaml,
case4_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_36.yaml,
case4_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_36.yaml,
case4_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen,not found,,case4_sim_36.yaml,
case4_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_36.yaml,
case4_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_36.yaml,
case4_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_37.yaml,
case4_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_37.yaml,
case4_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-Blockers,palliative,betablockers,case4_sim_37.yaml,
case4_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_37.yaml,
case4_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_38.yaml,
case4_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_38.yaml,
case4_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,not found,case4_sim_38.yaml,
case4_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_38.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_39.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_39.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_39.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_39.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_39.yaml,
case4_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antithrombotic therapy,palliative,blood thinners,case4_sim_39.yaml,
case4_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_4.yaml,
case4_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_4.yaml,
case4_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen,not found,,case4_sim_4.yaml,
case4_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_4.yaml,
